央视频道,#genre#
CHC影迷电影,rtsp://115.153.230.145/PLTV/88888888/224/3221226990/86128784.smil$IPV4『线路11』
CHC影迷电影,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226990/86128784.smil$IPV4『线路12』
CHC动作电影,http://227w9f5104.zicp.fun:35455/mgtv/644368714.m3u8$IPV4『线路1』
CHC动作电影,http://alist.xicp.fun:35455/mgtv/644368714.m3u8$IPV4『线路2』
CHC动作电影,http://guyue0227.eicp.net:35455/mgtv/644368714.m3u8$IPV4『线路3』
CHC动作电影,http://i.880824.xyz:35455/mgtv/644368714.m3u8$IPV4『线路4』
CHC动作电影,http://jilin-02.tosunsoft.com:35455/mgtv/644368714.m3u8$IPV4『线路5』
CHC动作电影,http://kakaphone.pgrm.cc:9257/mgtv/644368714.m3u8$IPV4『线路6』
CHC动作电影,http://ychz.myds.me:35455/mgtv/644368714.m3u8$IPV4『线路7』
CHC动作电影,http://yemingjkl.x3322.net:35455/mgtv/644368714.m3u8$IPV4『线路8』
CHC动作电影,http://z.b.bkpcp.top/m.php$IPV4『线路9』
CHC动作电影,http://goo.bkpcp.top/mg/dzdy$IPV4『线路10』
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy$IPV4『线路11』
CHC动作电影,https://www.freetv.top/migu/644368714.m3u8?migutoken=2e48d18419793654f347e8ca29e0028ce9f3eaaa7a108b006304178b8f790f34908f8a09bbb8f4b8b8abcf36e2341f1043dde8719cf4927fcd0dcde4667f8b91e68e820314791d9b70452862c9$IPV4『线路12』
CHC家庭影院,http://227w9f5104.zicp.fun:35455/mgtv/644368373.m3u8$IPV4『线路1』
CHC家庭影院,http://alist.xicp.fun:35455/mgtv/644368373.m3u8$IPV4『线路2』
CHC家庭影院,http://guyue0227.eicp.net:35455/mgtv/644368373.m3u8$IPV4『线路3』
CHC家庭影院,http://i.880824.xyz:35455/mgtv/644368373.m3u8$IPV4『线路4』
CHC家庭影院,http://jilin-02.tosunsoft.com:35455/mgtv/644368373.m3u8$IPV4『线路5』
CHC家庭影院,http://kakaphone.pgrm.cc:9257/mgtv/644368373.m3u8$IPV4『线路6』
CHC家庭影院,http://ychz.myds.me:35455/mgtv/644368373.m3u8$IPV4『线路7』
CHC家庭影院,http://yemingjkl.x3322.net:35455/mgtv/644368373.m3u8$IPV4『线路8』
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=chcjtyy$IPV4『线路9』
CHC家庭影院,http://gat.bkpcp.top/ymg.php?id=jtyy$IPV4『线路10』
CHC家庭影院,http://goo.bkpcp.top/mg/jtyy$IPV4『线路11』
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy$IPV4『线路12』
CHC家庭影院,https://www.freetv.top/migu/644368373.m3u8?migutoken=b9d9d0ba0208e949cf0736455b86290b2d1d2ff4727f523b7117dde6eb883cb4582c5ce1519685e57d54bfb562057c10a00dde58bb674d8600fd2d918b8cb440294e083e7b8f19e0dbcc9250d8$IPV4『线路13』
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8$IPV4
CCTV第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8$IPV4
CCTV风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8$IPV4
CCTV央视台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8$IPV4『线路1』
CCTV央视台球,https://epg.pw/stream/ca9c1cd4b97fb824cedd7fedfd0c7a950afdd7f00751cfbb7c2d89831d7746a5.m3u8$IPV4『线路2』
CCTV发现之旅,http://227w9f5104.zicp.fun:35455/mgtv/624878970.m3u8$IPV4『线路1』
CCTV发现之旅,http://alist.xicp.fun:35455/mgtv/624878970.m3u8$IPV4『线路2』
CCTV发现之旅,http://guyue0227.eicp.net:35455/mgtv/624878970.m3u8$IPV4『线路3』
CCTV发现之旅,http://i.880824.xyz:35455/mgtv/624878970.m3u8$IPV4『线路4』
CCTV发现之旅,http://jilin-02.tosunsoft.com:35455/mgtv/624878970.m3u8$IPV4『线路5』
CCTV发现之旅,http://kakaphone.pgrm.cc:9257/mgtv/624878970.m3u8$IPV4『线路6』
CCTV发现之旅,http://ychz.myds.me:35455/mgtv/624878970.m3u8$IPV4『线路7』
CCTV发现之旅,http://yemingjkl.x3322.net:35455/mgtv/624878970.m3u8$IPV4『线路8』
CCTV中学生,http://227w9f5104.zicp.fun:35455/mgtv/708869532.m3u8$IPV4『线路1』
CCTV中学生,http://alist.xicp.fun:35455/mgtv/708869532.m3u8$IPV4『线路2』
CCTV中学生,http://guyue0227.eicp.net:35455/mgtv/708869532.m3u8$IPV4『线路3』
CCTV中学生,http://i.880824.xyz:35455/mgtv/708869532.m3u8$IPV4『线路4』
CCTV中学生,http://jilin-02.tosunsoft.com:35455/mgtv/708869532.m3u8$IPV4『线路5』
CCTV中学生,http://kakaphone.pgrm.cc:9257/mgtv/708869532.m3u8$IPV4『线路6』
CCTV中学生,http://ychz.myds.me:35455/mgtv/708869532.m3u8$IPV4『线路7』
CCTV中学生,http://yemingjkl.x3322.net:35455/mgtv/708869532.m3u8$IPV4『线路8』
CETV1,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226925/.m3u8$IPV4『线路1』
CETV1,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226538/.m3u8$IPV4『线路2』
CETV1,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226494/.m3u8$IPV4『线路3』
CETV1,http://227w9f5104.zicp.fun:35455/mgtv/923287154.m3u8$IPV4『线路4』
CETV1,http://alist.xicp.fun:35455/mgtv/923287154.m3u8$IPV4『线路5』
CETV1,http://guyue0227.eicp.net:35455/mgtv/923287154.m3u8$IPV4『线路6』
CETV1,http://i.880824.xyz:35455/mgtv/923287154.m3u8$IPV4『线路7』
CETV1,http://jilin-02.tosunsoft.com:35455/mgtv/923287154.m3u8$IPV4『线路8』
CETV1,http://kakaphone.pgrm.cc:9257/mgtv/923287154.m3u8$IPV4『线路9』
CETV1,http://ychz.myds.me:35455/mgtv/923287154.m3u8$IPV4『线路10』
CETV1,http://yemingjkl.x3322.net:35455/mgtv/923287154.m3u8$IPV4『线路11』
CETV2,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226537/.m3u8$IPV4『线路1』
CETV2,http://227w9f5104.zicp.fun:35455/mgtv/923287211.m3u8$IPV4『线路2』
CETV2,http://alist.xicp.fun:35455/mgtv/923287211.m3u8$IPV4『线路3』
CETV2,http://guyue0227.eicp.net:35455/mgtv/923287211.m3u8$IPV4『线路4』
CETV2,http://i.880824.xyz:35455/mgtv/923287211.m3u8$IPV4『线路5』
CETV2,http://jilin-02.tosunsoft.com:35455/mgtv/923287211.m3u8$IPV4『线路6』
CETV2,http://kakaphone.pgrm.cc:9257/mgtv/923287211.m3u8$IPV4『线路7』
CETV2,http://ychz.myds.me:35455/mgtv/923287211.m3u8$IPV4『线路8』
CETV2,http://yemingjkl.x3322.net:35455/mgtv/923287211.m3u8$IPV4『线路9』
CETV4,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226997/.m3u8$IPV4『线路1』
CETV4,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226557/.m3u8$IPV4『线路2』
CETV4,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226362/.m3u8$IPV4『线路3』
CETV4,http://227w9f5104.zicp.fun:35455/mgtv/923287339.m3u8$IPV4『线路4』
CETV4,http://alist.xicp.fun:35455/mgtv/923287339.m3u8$IPV4『线路5』
CETV4,http://guyue0227.eicp.net:35455/mgtv/923287339.m3u8$IPV4『线路6』
CETV4,http://i.880824.xyz:35455/mgtv/923287339.m3u8$IPV4『线路7』
CETV4,http://jilin-02.tosunsoft.com:35455/mgtv/923287339.m3u8$IPV4『线路8』
CETV4,http://kakaphone.pgrm.cc:9257/mgtv/923287339.m3u8$IPV4『线路9』
CETV4,http://ychz.myds.me:35455/mgtv/923287339.m3u8$IPV4『线路10』
CETV4,http://yemingjkl.x3322.net:35455/mgtv/923287339.m3u8$IPV4『线路11』
CGTN英语,http://227w9f5104.zicp.fun:35455/mgtv/609017205.m3u8$IPV4『线路1』
CGTN英语,http://alist.xicp.fun:35455/mgtv/609017205.m3u8$IPV4『线路2』
CGTN英语,http://guyue0227.eicp.net:35455/mgtv/609017205.m3u8$IPV4『线路3』
CGTN英语,http://i.880824.xyz:35455/mgtv/609017205.m3u8$IPV4『线路4』
CGTN英语,http://jilin-02.tosunsoft.com:35455/mgtv/609017205.m3u8$IPV4『线路5』
CGTN英语,http://ychz.myds.me:35455/mgtv/609017205.m3u8$IPV4『线路6』
CGTN英语,http://yemingjkl.x3322.net:35455/mgtv/609017205.m3u8$IPV4『线路7』
CGTN俄语,http://227w9f5104.zicp.fun:35455/mgtv/609006446.m3u8$IPV4『线路1』
CGTN俄语,http://alist.xicp.fun:35455/mgtv/609006446.m3u8$IPV4『线路2』
CGTN俄语,http://guyue0227.eicp.net:35455/mgtv/609006446.m3u8$IPV4『线路3』
CGTN俄语,http://i.880824.xyz:35455/mgtv/609006446.m3u8$IPV4『线路4』
CGTN俄语,http://jilin-02.tosunsoft.com:35455/mgtv/609006446.m3u8$IPV4『线路5』
CGTN俄语,http://kakaphone.pgrm.cc:9257/mgtv/609006446.m3u8$IPV4『线路6』
CGTN俄语,http://ychz.myds.me:35455/mgtv/609006446.m3u8$IPV4『线路7』
CGTN俄语,http://yemingjkl.x3322.net:35455/mgtv/609006446.m3u8$IPV4『线路8』
CGTN法语,http://227w9f5104.zicp.fun:35455/mgtv/609006476.m3u8$IPV4『线路1』
CGTN法语,http://alist.xicp.fun:35455/mgtv/609006476.m3u8$IPV4『线路2』
CGTN法语,http://guyue0227.eicp.net:35455/mgtv/609006476.m3u8$IPV4『线路3』
CGTN法语,http://i.880824.xyz:35455/mgtv/609006476.m3u8$IPV4『线路4』
CGTN法语,http://jilin-02.tosunsoft.com:35455/mgtv/609006476.m3u8$IPV4『线路5』
CGTN法语,http://kakaphone.pgrm.cc:9257/mgtv/609006476.m3u8$IPV4『线路6』
CGTN法语,http://ychz.myds.me:35455/mgtv/609006476.m3u8$IPV4『线路7』
CGTN法语,http://yemingjkl.x3322.net:35455/mgtv/609006476.m3u8$IPV4『线路8』
卫视频道,#genre#
凤凰卫视中文台,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰中文台$IPV4『线路1』
凤凰卫视中文台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$IPV4『线路2』
凤凰卫视中文台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2$IPV4『线路3』
凤凰卫视中文台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8$IPV4『线路4』
凤凰卫视中文台,http://103.95.24.37:880/fhws.m3u8$IPV4『线路5』
凤凰卫视中文台,https://cdn.iptv8k.top/dl/jrys.php?id=19&time=20240926215313&ip=111.229.253.40$IPV4『线路6』
凤凰卫视中文台,https://k44991.kylintv.tv/live/pxna_iphone.m3u8$IPV4『线路7』
凤凰卫视中文台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$IPV4『线路8』
凤凰卫视中文台,https://cdn.163189.xyz/live/fhzw/stream.m3u8$IPV4『线路9』
凤凰卫视中文台,http://php.jdshipin.com/PLTV/iptv.php?id=fhzw$IPV4『线路10』
凤凰卫视中文台,http://cdn.163.dedyn.io/live/fhzw/stream.m3u8$IPV4『线路11』
凤凰卫视中文台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2$IPV4『线路12』
凤凰卫视中文台,http://php.jdshipin.com/TVOD/iptv.php$IPV4『线路13』
凤凰卫视中文台,http://cdn.163189.xyz/live/fhzw/stream.m3u8$IPV4『线路14』
凤凰卫视资讯台,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰资讯台$IPV4『线路1』
凤凰卫视资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$IPV4『线路2』
凤凰卫视资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2$IPV4『线路3』
凤凰卫视资讯台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8$IPV4『线路4』
凤凰卫视资讯台,http://146.56.153.245:20121/bysid/257$IPV4『线路5』
凤凰卫视资讯台,http://hikvision.city:880/fhzx.m3u8$IPV4『线路6』
凤凰卫视资讯台,http://103.95.24.37:880/fhzx.m3u8$IPV4『线路7』
凤凰卫视资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$IPV4『线路8』
凤凰卫视资讯台,https://cdn6.163189.xyz/live/fhzx/stream.m3u8$IPV4『线路9』
凤凰卫视资讯台,http://php.jdshipin.com/PLTV/iptv.php?id=fhzx$IPV4『线路10』
凤凰卫视资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2$IPV4『线路11』
凤凰卫视资讯台,https://smart.pendy.dpdns.org/Smart.php?id=phoenixinfo_hd$IPV4『线路12』
凤凰卫视资讯台,http://cdn3.163189.xyz/live/fhzx/stream.m3u8$IPV4『线路13』
凤凰卫视资讯台,https://cdn3.163189.xyz/live/fhzx/stream.m3u8$IPV4『线路14』
凤凰卫视香港台,http://qwt.zhibotv.top:2016/全网通.php?id=凤凰香港台$IPV4『线路1』
凤凰卫视香港台,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$IPV4『线路2』
凤凰卫视香港台,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2$IPV4『线路3』
凤凰卫视香港台,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8$IPV4『线路4』
凤凰卫视香港台,https://cdn.iptv8k.top/dl/jrys.php?id=18&time=20240926215313&ip=111.229.253.40$IPV4『线路5』
凤凰卫视香港台,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$IPV4『线路6』
凤凰卫视香港台,https://cdn6.163189.xyz/live/fhhk/stream.m3u8$IPV4『线路7』
凤凰卫视香港台,http://php.jdshipin.com/PLTV/iptv.php?id=fhhk$IPV4『线路8』
凤凰卫视香港台,http://cdn3.132.us.kg/live/fhhk/stream.m3u8$IPV4『线路9』
凤凰卫视香港台,https://smart.pendy.dpdns.org/Smart.php?id=hkphoenix_twn$IPV4『线路10』
凤凰卫视香港台,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2$IPV4『线路11』
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8$IPV4『线路1』
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$IPV4『线路2』
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8$IPV4
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8$IPV4『线路1』
湖南卫视,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8$IPV4『线路2』
湖南卫视,http://live.nctv.top/886/sxg.php?id=hnwsH265_4000$IPV4『线路3』
湖南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226307/index.m3u8$IPV4『线路4』
湖南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225610/index.m3u8$IPV4『线路5』
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8$IPV4『线路6』
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8$IPV4『线路7』
湖南卫视,http://pull-skycorp.speedws.com/live/rshHW4V9A5aGocS0bN5foBUP5w0MZNsNRHYVtVE100iJPiMe7rq.flv$IPV4『线路8』
湖南卫视,http://satellitepull.cnr.cn/live/wx32hunws/playlist.m3u8$IPV4『线路9』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4『线路1』
浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8$IPV4『线路2』
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$IPV4『线路3』
浙江卫视,http://live.nctv.top/886/sxg.php?id=zjwsH265_4000$IPV4『线路4』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$IPV4『线路5』
浙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226339/index.m3u8$IPV4『线路6』
浙江卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225612/index.m3u8$IPV4『线路7』
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8$IPV4『线路8』
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$IPV4『线路9』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$IPV4『线路10』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4『线路11』
浙江卫视,http://pull-skycorp.speedws.com/live/gbH4PLQ3sx9tsENsNRHYN0fXCkRq5E1sVCiXPZPoRHSwF6qIbcq.flv$IPV4『线路12』
浙江卫视,http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f$IPV4『线路13』
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915$IPV4『线路14』
浙江卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010070$IPV4『线路15』
浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws$IPV4『线路16』
浙江卫视,http://goo.bkpcp.top/mg/zjws$IPV4『线路17』
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4『线路18』
浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8$IPV4『线路19』
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$IPV4『线路20』
东方卫视,http://live.nctv.top/886/sxg.php?id=dfwsH265_4000$IPV4『线路1』
东方卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225735/index.m3u8$IPV4『线路2』
东方卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226345/index.m3u8$IPV4『线路3』
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8$IPV4『线路4』
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$IPV4『线路5』
东方卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010054$IPV4『线路6』
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws$IPV4『线路7』
东方卫视,rtsp://115.85.232.19/PLTV/88888910/224/3221225531/10000100000000060000000000107311_0.smil$IPV4『线路8』
东方卫视,http://goo.bkpcp.top/mg/dfws$IPV4『线路9』
东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=67b4219a3e6acdcf288118ed6bf84d3197052966f0bc854079b6038b3fca6437744ca78bb0ea1fad6f61b4c73d0df57bd8b539ec247fd28ce16d1375716bbf774ea19c99e4585bb828fa3851c0$IPV4『线路10』
东方卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873462.m3u8$IPV4『线路11』
东方卫视,https://bp-cdn-ali.bestv.cn/enhance/bestvdfws_enhance.m3u8?auth_key=1746334807-ddb61092a75249868c8bd1834313f437-0-8a760296d281d86bc4612f5fc4f85247$IPV4『线路12』
东方卫视,https://live.lalifeier.eu.org/kankanews/dfws.m3u8?t=1746372302&key=04c79ed1fd72dbd3188040c54dc3858b$IPV4『线路13』
东方卫视,https://live.lalifeier.eu.org/kankanews/dfws.m3u8?t=1746379256&key=19bcfc963d4ae84eb8beb4f01087a8ab$IPV4『线路14』
东方卫视,https://live.lalifeier.eu.org/kankanews/dfws.m3u8?t=1746393735&key=ebd80a46e19064eb1a305a39fe3d15d2$IPV4『线路15』
东方卫视,http://223.105.252.8/PLTV/4/224/3221228150/index.m3u8$IPV4『线路16』
东方卫视,http://227w9f5104.zicp.fun:35455/mgtv/651632648.m3u8$IPV4『线路17』
东方卫视,http://guyue0227.eicp.net:35455/mgtv/651632648.m3u8$IPV4『线路18』
东方卫视,http://i.880824.xyz:35455/mgtv/651632648.m3u8$IPV4『线路19』
东方卫视,http://kakaphone.pgrm.cc:9257/mgtv/651632648.m3u8$IPV4『线路20』
东方卫视,http://ychz.myds.me:35455/mgtv/651632648.m3u8$IPV4『线路21』
东方卫视,http://yemingjkl.x3322.net:35455/mgtv/651632648.m3u8$IPV4『线路22』
北京卫视,https://smart.pendy.dpdns.org/Smart.php?id=beijing$IPV4『线路1』
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$IPV4『线路2』
北京卫视,http://live.nctv.top/886/sxg.php?id=bjwsH265_4000$IPV4『线路3』
北京卫视,http://2d026c.tv.netsite.cc/proxy/105545939/105545939.m3u8$IPV4『线路4』
北京卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225728/index.m3u8$IPV4『线路5』
北京卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226450/index.m3u8$IPV4『线路6』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$IPV4『线路7』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$IPV4『线路8』
北京卫视,http://cdn.jdshipin.com:8880/ysp.php?id=bjws$IPV4『线路9』
北京卫视,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226513/.m3u8$IPV4『线路10』
北京卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010143$IPV4『线路11』
北京卫视,http://z.b.bkpcp.top/m.php?id=bjws$IPV4『线路12』
北京卫视,http://j.x.bkpcp.top/jx/BEIJHD$IPV4『线路13』
北京卫视,https://smart.pendy.dpdns.org/Smart.php?id=beijing$IPV4『线路14』
北京卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003870776.m3u8$IPV4『线路15』
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$IPV4『线路16』
北京卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226436/1.m3u8$IPV4『线路17』
江苏卫视,http://live.nctv.top/886/sxg.php?id=jswsH265_4000$IPV4『线路1』
江苏卫视,http://2d026c.tv.netsite.cc/proxy/1924965376/1924965376.m3u8$IPV4『线路2』
江苏卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225613/index.m3u8$IPV4『线路3』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$IPV4『线路4』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8$IPV4『线路5』
江苏卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226310/index.m3u8$IPV4『线路6』
江苏卫视,http://ygbh.live/js.php?id=jsws$IPV4『线路7』
江苏卫视,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226491/.m3u8$IPV4『线路8』
江苏卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010059$IPV4『线路9』
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws$IPV4『线路10』
江苏卫视,http://goo.bkpcp.top/mg/jsws$IPV4『线路11』
江苏卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873461.m3u8$IPV4『线路12』
江苏卫视,http://223.105.252.8/PLTV/4/224/3221228099/index.m3u8$IPV4『线路13』
江苏卫视,http://227w9f5104.zicp.fun:35455/mgtv/623899368.m3u8$IPV4『线路14』
江苏卫视,http://alist.xicp.fun:35455/mgtv/623899368.m3u8$IPV4『线路15』
江苏卫视,http://guyue0227.eicp.net:35455/mgtv/623899368.m3u8$IPV4『线路16』
江苏卫视,http://i.880824.xyz:35455/mgtv/623899368.m3u8$IPV4『线路17』
江苏卫视,http://jilin-02.tosunsoft.com:35455/mgtv/623899368.m3u8$IPV4『线路18』
江苏卫视,http://kakaphone.pgrm.cc:9257/mgtv/623899368.m3u8$IPV4『线路19』
江苏卫视,http://ychz.myds.me:35455/mgtv/623899368.m3u8$IPV4『线路20』
江苏卫视,http://yemingjkl.x3322.net:35455/mgtv/623899368.m3u8$IPV4『线路21』
安徽卫视,http://live.nctv.top/886/sxg.php?id=ahwsH265_4000$IPV4『线路1』
安徽卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226391/index.m3u8$IPV4『线路2』
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$IPV4『线路3』
安徽卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226391$IPV4『线路4』
安徽卫视,http://j.x.bkpcp.top/jx/ANHUIHD$IPV4『线路5』
安徽卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873469.m3u8$IPV4『线路6』
安徽卫视,http://z.b.bkpcp.top/m.php?id=ahws$IPV4『线路7』
安徽卫视,http://yc.myds.me:35455/itv/6000000001000009954.m3u8?cdn=wasusyt$IPV4『线路8』
安徽卫视,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226499/1.m3u8$IPV4『线路9』
重庆卫视,http://live.nctv.top/886/sxg.php?id=cqwsH265_4000$IPV4『线路1』
重庆卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226409/index.m3u8$IPV4『线路2』
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8$IPV4『线路3』
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$IPV4『线路4』
重庆卫视,http://124.238.251.36:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226337/.m3u8$IPV4『线路5』
重庆卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010053$IPV4『线路6』
重庆卫视,http://z.b.bkpcp.top/m.php?id=cqws$IPV4『线路7』
重庆卫视,http://j.x.bkpcp.top/jx/CHONGQHD$IPV4『线路8』
重庆卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000004796458.m3u8$IPV4『线路9』
四川卫视,http://live.nctv.top/886/sxg.php?id=scwsH265_4000$IPV4『线路1』
四川卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226338/index.m3u8$IPV4『线路2』
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8$IPV4『线路3』
四川卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226338$IPV4『线路4』
东南卫视,https://smart.pendy.dpdns.org/Smart.php?id=fujian$IPV4『线路1』
东南卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$IPV4『线路2』
东南卫视,http://live.nctv.top/886/sxg.php?id=dnwsfjwsH265_4000$IPV4『线路3』
东南卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226341/index.m3u8$IPV4『线路4』
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8$IPV4『线路5』
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8$IPV4『线路6』
